i,j,sponsor,cosponsor,sponsor_id,cosponsor_id,count
35,7,RF(WI-D),JB(NM-D),49309,14912,0
35,8,RF(WI-D),CB(MO-R),49309,15501,0
35,9,RF(WI-D),BB(CA-D),49309,15011,0
35,10,RF(WI-D),SB(KS-R),49309,29523,5
35,11,RF(WI-D),JB(KY-R),49309,15406,0
35,12,RF(WI-D),CB(MT-R),49309,15701,0
35,13,RF(WI-D),RB(WV-D),49309,1366,0
35,14,RF(WI-D),MC(WA-D),49309,39310,5
35,15,RF(WI-D),TC(DE-D),49309,15015,0
35,16,RF(WI-D),LC(RI-R),49309,49905,0
35,17,RF(WI-D),SC(GA-R),49309,29512,0
35,18,RF(WI-D),HC(NY-D),49309,40105,0
35,19,RF(WI-D),TC(MS-R),49309,14009,0
35,20,RF(WI-D),NC(MN-R),49309,40302,0
35,21,RF(WI-D),SC(ME-R),49309,49703,20
35,22,RF(WI-D),KC(ND-D),49309,15502,0
35,23,RF(WI-D),JC(TX-R),49309,40305,0
35,24,RF(WI-D),JC(NJ-D),49309,40104,27
35,25,RF(WI-D),MC(ID-R),49309,29345,0
35,26,RF(WI-D),MD(MN-D),49309,40101,12
35,27,RF(WI-D),MD(OH-R),49309,15020,0
35,28,RF(WI-D),ED(NC-R),49309,40303,0
35,29,RF(WI-D),PD(NM-R),49309,14103,0
35,30,RF(WI-D),BD(ND-D),49309,14812,0
35,31,RF(WI-D),RD(IL-D),49309,15021,25
35,32,RF(WI-D),JE(NC-D),49309,49902,0
35,33,RF(WI-D),JE(NV-R),49309,29537,0
35,34,RF(WI-D),ME(WY-R),49309,49706,0
35,36,RF(WI-D),DF(CA-D),49309,49300,0
35,37,RF(WI-D),PF(IL-R),49309,49900,0
35,38,RF(WI-D),LG(SC-R),49309,29566,0
35,39,RF(WI-D),CG(IA-R),49309,14226,5
35,40,RF(WI-D),CH(NE-R),49309,49704,2
35,41,RF(WI-D),TH(IA-D),49309,14230,0
35,42,RF(WI-D),OH(UT-R),49309,14503,0
35,43,RF(WI-D),KH(TX-R),49309,49306,0
35,44,RF(WI-D),JI(OK-R),49309,15424,0
35,45,RF(WI-D),JJ(VT-I),49309,94240,19
35,46,RF(WI-D),TJ(SD-D),49309,15425,2
35,47,RF(WI-D),EK(MA-D),49309,10808,15
35,48,RF(WI-D),HK(WI-D),49309,15703,17
35,49,RF(WI-D),JK(AZ-R),49309,15429,0
35,50,RF(WI-D),ML(LA-D),49309,49702,15
35,51,RF(WI-D),FL(NJ-D),49309,14914,15
35,52,RF(WI-D),CL(MI-D),49309,14709,5
35,53,RF(WI-D),JL(CT-D),49309,15704,7
35,54,RF(WI-D),BL(AR-D),49309,29305,5
35,55,RF(WI-D),TL(MS-R),49309,14031,0
35,56,RF(WI-D),JM(AZ-R),49309,15039,15
35,57,RF(WI-D),BM(MD-D),49309,14440,0
35,58,RF(WI-D),ZM(GA-D),49309,49904,5
35,59,RF(WI-D),LM(AK-R),49309,40300,0
35,60,RF(WI-D),PM(WA-D),49309,49308,5
35,61,RF(WI-D),BN(FL-D),49309,14651,5
35,62,RF(WI-D),EN(NE-D),49309,40103,0
35,63,RF(WI-D),DN(OK-R),49309,14908,0
35,64,RF(WI-D),MP(AR-D),49309,40301,5
35,65,RF(WI-D),PR(KS-R),49309,14852,0
35,66,RF(WI-D),RS(PA-R),49309,29141,0
35,67,RF(WI-D),PS(MD-D),49309,13039,2
35,68,RF(WI-D),CS(NY-D),49309,14858,5
35,69,RF(WI-D),JS(AL-R),49309,49700,0
35,70,RF(WI-D),RS(AL-R),49309,94659,0
35,71,RF(WI-D),GS(OR-R),49309,49705,0
35,72,RF(WI-D),OS(ME-R),49309,14661,0
35,73,RF(WI-D),DS(MI-D),49309,29732,0
35,74,RF(WI-D),TS(AK-R),49309,12109,0
35,75,RF(WI-D),JS(NH-R),49309,29740,0
35,76,RF(WI-D),JT(MO-R),49309,29369,0
35,77,RF(WI-D),CT(WY-R),49309,15633,0
35,78,RF(WI-D),JW(VA-R),49309,14712,0
35,79,RF(WI-D),RW(OR-D),49309,14871,10
35,80,RF(WI-D),RB(UT-R),49309,49307,0
35,81,RF(WI-D),BC(CO-R),49309,95407,0
35,82,RF(WI-D),LC(ID-R),49309,14809,0
35,83,RF(WI-D),JG(NH-R),49309,14826,0
35,84,RF(WI-D),RL(IN-R),49309,14506,0
35,85,RF(WI-D),AS(PA-R),49309,14910,0
35,86,RF(WI-D),GV(OH-R),49309,49903,0
35,87,RF(WI-D),MB(MT-D),49309,14203,0
35,88,RF(WI-D),JB(LA-D),49309,13056,5
35,89,RF(WI-D),CD(CT-D),49309,14213,2
35,90,RF(WI-D),BG(FL-D),49309,15503,0
35,91,RF(WI-D),EH(SC-D),49309,11204,0
35,92,RF(WI-D),JK(MA-D),49309,14920,10
35,93,RF(WI-D),PL(VT-D),49309,14307,34
35,94,RF(WI-D),JR(WV-D),49309,14922,0
35,95,RF(WI-D),BF(TN-R),49309,49502,0
35,96,RF(WI-D),MM(KY-R),49309,14921,0
35,97,RF(WI-D),TD(SD-D),49309,14617,5
35,98,RF(WI-D),HR(NV-D),49309,15054,2
35,99,RF(WI-D),DI(HI-D),49309,4812,0
35,100,RF(WI-D),JR(RI-D),49309,29142,0
36,1,DF(CA-D),DA(HI-D),49300,14400,15
36,2,DF(CA-D),LA(TN-R),49300,40304,0
36,3,DF(CA-D),AA(CO-R),49300,29108,0
36,4,DF(CA-D),GA(VA-R),49300,29148,5
36,5,DF(CA-D),EB(IN-D),49300,49901,0
36,6,DF(CA-D),JB(DE-D),49300,14101,5
36,7,DF(CA-D),JB(NM-D),49300,14912,0
36,8,DF(CA-D),CB(MO-R),49300,15501,0
36,9,DF(CA-D),BB(CA-D),49300,15011,50
36,10,DF(CA-D),SB(KS-R),49300,29523,0
36,11,DF(CA-D),JB(KY-R),49300,15406,0
36,12,DF(CA-D),CB(MT-R),49300,15701,0
36,13,DF(CA-D),RB(WV-D),49300,1366,0
36,14,DF(CA-D),MC(WA-D),49300,39310,5
36,15,DF(CA-D),TC(DE-D),49300,15015,0
36,16,DF(CA-D),LC(RI-R),49300,49905,5
36,17,DF(CA-D),SC(GA-R),49300,29512,10
36,18,DF(CA-D),HC(NY-D),49300,40105,5
36,19,DF(CA-D),TC(MS-R),49300,14009,5
36,20,DF(CA-D),NC(MN-R),49300,40302,5
36,21,DF(CA-D),SC(ME-R),49300,49703,0
36,22,DF(CA-D),KC(ND-D),49300,15502,0
36,23,DF(CA-D),JC(TX-R),49300,40305,0
36,24,DF(CA-D),JC(NJ-D),49300,40104,10
36,25,DF(CA-D),MC(ID-R),49300,29345,0
36,26,DF(CA-D),MD(MN-D),49300,40101,15
36,27,DF(CA-D),MD(OH-R),49300,15020,5
36,28,DF(CA-D),ED(NC-R),49300,40303,0
36,29,DF(CA-D),PD(NM-R),49300,14103,10
36,30,DF(CA-D),BD(ND-D),49300,14812,12
36,31,DF(CA-D),RD(IL-D),49300,15021,30
36,32,DF(CA-D),JE(NC-D),49300,49902,0
36,33,DF(CA-D),JE(NV-R),49300,29537,10
36,34,DF(CA-D),ME(WY-R),49300,49706,0
36,35,DF(CA-D),RF(WI-D),49300,49309,15
36,37,DF(CA-D),PF(IL-R),49300,49900,10
36,38,DF(CA-D),LG(SC-R),49300,29566,0
36,39,DF(CA-D),CG(IA-R),49300,14226,15
36,40,DF(CA-D),CH(NE-R),49300,49704,5
36,41,DF(CA-D),TH(IA-D),49300,14230,15
36,42,DF(CA-D),OH(UT-R),49300,14503,5
36,43,DF(CA-D),KH(TX-R),49300,49306,10
36,44,DF(CA-D),JI(OK-R),49300,15424,0
36,45,DF(CA-D),JJ(VT-I),49300,94240,0
36,46,DF(CA-D),TJ(SD-D),49300,15425,10
36,47,DF(CA-D),EK(MA-D),49300,10808,5
36,48,DF(CA-D),HK(WI-D),49300,15703,10
36,49,DF(CA-D),JK(AZ-R),49300,15429,15
36,50,DF(CA-D),ML(LA-D),49300,49702,10
36,51,DF(CA-D),FL(NJ-D),49300,14914,15
36,52,DF(CA-D),CL(MI-D),49300,14709,15
36,53,DF(CA-D),JL(CT-D),49300,15704,5
36,54,DF(CA-D),BL(AR-D),49300,29305,10
36,55,DF(CA-D),TL(MS-R),49300,14031,5
36,56,DF(CA-D),JM(AZ-R),49300,15039,0
36,57,DF(CA-D),BM(MD-D),49300,14440,10
36,58,DF(CA-D),ZM(GA-D),49300,49904,5
36,59,DF(CA-D),LM(AK-R),49300,40300,0
36,60,DF(CA-D),PM(WA-D),49300,49308,0
36,61,DF(CA-D),BN(FL-D),49300,14651,10
36,62,DF(CA-D),EN(NE-D),49300,40103,5
36,63,DF(CA-D),DN(OK-R),49300,14908,0
36,64,DF(CA-D),MP(AR-D),49300,40301,5
36,65,DF(CA-D),PR(KS-R),49300,14852,0
36,66,DF(CA-D),RS(PA-R),49300,29141,0
36,67,DF(CA-D),PS(MD-D),49300,13039,0
36,68,DF(CA-D),CS(NY-D),49300,14858,25
36,69,DF(CA-D),JS(AL-R),49300,49700,5
36,70,DF(CA-D),RS(AL-R),49300,94659,0
36,71,DF(CA-D),GS(OR-R),49300,49705,5
36,72,DF(CA-D),OS(ME-R),49300,14661,10
36,73,DF(CA-D),DS(MI-D),49300,29732,5
36,74,DF(CA-D),TS(AK-R),49300,12109,0
36,75,DF(CA-D),JS(NH-R),49300,29740,0
36,76,DF(CA-D),JT(MO-R),49300,29369,5
36,77,DF(CA-D),CT(WY-R),49300,15633,0
36,78,DF(CA-D),JW(VA-R),49300,14712,5
36,79,DF(CA-D),RW(OR-D),49300,14871,20
36,80,DF(CA-D),RB(UT-R),49300,49307,0
36,81,DF(CA-D),BC(CO-R),49300,95407,5
36,82,DF(CA-D),LC(ID-R),49300,14809,5
36,83,DF(CA-D),JG(NH-R),49300,14826,10
36,84,DF(CA-D),RL(IN-R),49300,14506,5
36,85,DF(CA-D),AS(PA-R),49300,14910,0
36,86,DF(CA-D),GV(OH-R),49300,49903,5
36,87,DF(CA-D),MB(MT-D),49300,14203,0
36,88,DF(CA-D),JB(LA-D),49300,13056,0
36,89,DF(CA-D),CD(CT-D),49300,14213,5
36,90,DF(CA-D),BG(FL-D),49300,15503,5
36,91,DF(CA-D),EH(SC-D),49300,11204,0
36,92,DF(CA-D),JK(MA-D),49300,14920,0
36,93,DF(CA-D),PL(VT-D),49300,14307,35
36,94,DF(CA-D),JR(WV-D),49300,14922,5
36,95,DF(CA-D),BF(TN-R),49300,49502,0
36,96,DF(CA-D),MM(KY-R),49300,14921,0
36,97,DF(CA-D),TD(SD-D),49300,14617,0
36,98,DF(CA-D),HR(NV-D),49300,15054,20
36,99,DF(CA-D),DI(HI-D),49300,4812,3
36,100,DF(CA-D),JR(RI-D),49300,29142,5
37,1,PF(IL-R),DA(HI-D),49900,14400,15
37,2,PF(IL-R),LA(TN-R),49900,40304,0
37,3,PF(IL-R),AA(CO-R),49900,29108,0
37,4,PF(IL-R),GA(VA-R),49900,29148,0
37,5,PF(IL-R),EB(IN-D),49900,49901,0
37,6,PF(IL-R),JB(DE-D),49900,14101,0
37,7,PF(IL-R),JB(NM-D),49900,14912,0
37,8,PF(IL-R),CB(MO-R),49900,15501,0
37,9,PF(IL-R),BB(CA-D),49900,15011,0
37,10,PF(IL-R),SB(KS-R),49900,29523,0
37,11,PF(IL-R),JB(KY-R),49900,15406,0
37,12,PF(IL-R),CB(MT-R),49900,15701,0
37,13,PF(IL-R),RB(WV-D),49900,1366,0
37,14,PF(IL-R),MC(WA-D),49900,39310,5
37,15,PF(IL-R),TC(DE-D),49900,15015,0
37,16,PF(IL-R),LC(RI-R),49900,49905,0
37,17,PF(IL-R),SC(GA-R),49900,29512,0
37,18,PF(IL-R),HC(NY-D),49900,40105,0
37,19,PF(IL-R),TC(MS-R),49900,14009,0
37,20,PF(IL-R),NC(MN-R),49900,40302,5
37,21,PF(IL-R),SC(ME-R),49900,49703,0
37,22,PF(IL-R),KC(ND-D),49900,15502,0
37,23,PF(IL-R),JC(TX-R),49900,40305,0
37,24,PF(IL-R),JC(NJ-D),49900,40104,0
37,25,PF(IL-R),MC(ID-R),49900,29345,0
37,26,PF(IL-R),MD(MN-D),49900,40101,5
37,27,PF(IL-R),MD(OH-R),49900,15020,0
37,28,PF(IL-R),ED(NC-R),49900,40303,0
37,29,PF(IL-R),PD(NM-R),49900,14103,0
37,30,PF(IL-R),BD(ND-D),49900,14812,0
37,31,PF(IL-R),RD(IL-D),49900,15021,15
37,32,PF(IL-R),JE(NC-D),49900,49902,0
37,33,PF(IL-R),JE(NV-R),49900,29537,0
37,34,PF(IL-R),ME(WY-R),49900,49706,0
37,35,PF(IL-R),RF(WI-D),49900,49309,0
37,36,PF(IL-R),DF(CA-D),49900,49300,5
37,38,PF(IL-R),LG(SC-R),49900,29566,0
37,39,PF(IL-R),CG(IA-R),49900,14226,0
37,40,PF(IL-R),CH(NE-R),49900,49704,5
37,41,PF(IL-R),TH(IA-D),49900,14230,5
37,42,PF(IL-R),OH(UT-R),49900,14503,0
37,43,PF(IL-R),KH(TX-R),49900,49306,0
37,44,PF(IL-R),JI(OK-R),49900,15424,0
37,45,PF(IL-R),JJ(VT-I),49900,94240,0
37,46,PF(IL-R),TJ(SD-D),49900,15425,5
37,47,PF(IL-R),EK(MA-D),49900,10808,5
37,48,PF(IL-R),HK(WI-D),49900,15703,0
37,49,PF(IL-R),JK(AZ-R),49900,15429,0
37,50,PF(IL-R),ML(LA-D),49900,49702,0
37,51,PF(IL-R),FL(NJ-D),49900,14914,0
37,52,PF(IL-R),CL(MI-D),49900,14709,5
37,53,PF(IL-R),JL(CT-D),49900,15704,5
37,54,PF(IL-R),BL(AR-D),49900,29305,0
37,55,PF(IL-R),TL(MS-R),49900,14031,0
37,56,PF(IL-R),JM(AZ-R),49900,15039,5
37,57,PF(IL-R),BM(MD-D),49900,14440,0
37,58,PF(IL-R),ZM(GA-D),49900,49904,0
37,59,PF(IL-R),LM(AK-R),49900,40300,0
37,60,PF(IL-R),PM(WA-D),49900,49308,0
37,61,PF(IL-R),BN(FL-D),49900,14651,0
37,62,PF(IL-R),EN(NE-D),49900,40103,0
37,63,PF(IL-R),DN(OK-R),49900,14908,5
37,64,PF(IL-R),MP(AR-D),49900,40301,0
37,65,PF(IL-R),PR(KS-R),49900,14852,0
37,66,PF(IL-R),RS(PA-R),49900,29141,0
37,67,PF(IL-R),PS(MD-D),49900,13039,0
37,68,PF(IL-R),CS(NY-D),49900,14858,0
37,69,PF(IL-R),JS(AL-R),49900,49700,5
37,70,PF(IL-R),RS(AL-R),49900,94659,0
37,71,PF(IL-R),GS(OR-R),49900,49705,0
37,72,PF(IL-R),OS(ME-R),49900,14661,0
37,73,PF(IL-R),DS(MI-D),49900,29732,0
37,74,PF(IL-R),TS(AK-R),49900,12109,0
37,75,PF(IL-R),JS(NH-R),49900,29740,0
37,76,PF(IL-R),JT(MO-R),49900,29369,5
37,77,PF(IL-R),CT(WY-R),49900,15633,0
37,78,PF(IL-R),JW(VA-R),49900,14712,0
37,79,PF(IL-R),RW(OR-D),49900,14871,0
37,80,PF(IL-R),RB(UT-R),49900,49307,0
37,81,PF(IL-R),BC(CO-R),49900,95407,0
37,82,PF(IL-R),LC(ID-R),49900,14809,0
37,83,PF(IL-R),JG(NH-R),49900,14826,0
37,84,PF(IL-R),RL(IN-R),49900,14506,0
37,85,PF(IL-R),AS(PA-R),49900,14910,0
37,86,PF(IL-R),GV(OH-R),49900,49903,0
37,87,PF(IL-R),MB(MT-D),49900,14203,0
37,88,PF(IL-R),JB(LA-D),49900,13056,0
37,89,PF(IL-R),CD(CT-D),49900,14213,0
37,90,PF(IL-R),BG(FL-D),49900,15503,0
37,91,PF(IL-R),EH(SC-D),49900,11204,5
37,92,PF(IL-R),JK(MA-D),49900,14920,0
37,93,PF(IL-R),PL(VT-D),49900,14307,0
37,94,PF(IL-R),JR(WV-D),49900,14922,0
37,95,PF(IL-R),BF(TN-R),49900,49502,0
37,96,PF(IL-R),MM(KY-R),49900,14921,0
37,97,PF(IL-R),TD(SD-D),49900,14617,0
37,98,PF(IL-R),HR(NV-D),49900,15054,0
37,99,PF(IL-R),DI(HI-D),49900,4812,0
37,100,PF(IL-R),JR(RI-D),49900,29142,0
38,1,LG(SC-R),DA(HI-D),29566,14400,0
38,2,LG(SC-R),LA(TN-R),29566,40304,0
38,3,LG(SC-R),AA(CO-R),29566,29108,0
38,4,LG(SC-R),GA(VA-R),29566,29148,0
38,5,LG(SC-R),EB(IN-D),29566,49901,0
38,6,LG(SC-R),JB(DE-D),29566,14101,0
38,7,LG(SC-R),JB(NM-D),29566,14912,0
38,8,LG(SC-R),CB(MO-R),29566,15501,0
38,9,LG(SC-R),BB(CA-D),29566,15011,0
38,10,LG(SC-R),SB(KS-R),29566,29523,0
38,11,LG(SC-R),JB(KY-R),29566,15406,0
38,12,LG(SC-R),CB(MT-R),29566,15701,0
38,13,LG(SC-R),RB(WV-D),29566,1366,0
38,14,LG(SC-R),MC(WA-D),29566,39310,0
38,15,LG(SC-R),TC(DE-D),29566,15015,0
38,16,LG(SC-R),LC(RI-R),29566,49905,0
38,17,LG(SC-R),SC(GA-R),29566,29512,20
38,18,LG(SC-R),HC(NY-D),29566,40105,0
38,19,LG(SC-R),TC(MS-R),29566,14009,0
38,20,LG(SC-R),NC(MN-R),29566,40302,0
38,21,LG(SC-R),SC(ME-R),29566,49703,0
38,22,LG(SC-R),KC(ND-D),29566,15502,0
38,23,LG(SC-R),JC(TX-R),29566,40305,15
38,24,LG(SC-R),JC(NJ-D),29566,40104,0
38,25,LG(SC-R),MC(ID-R),29566,29345,0
38,26,LG(SC-R),MD(MN-D),29566,40101,0
38,27,LG(SC-R),MD(OH-R),29566,15020,0
38,28,LG(SC-R),ED(NC-R),29566,40303,5
38,29,LG(SC-R),PD(NM-R),29566,14103,0
38,30,LG(SC-R),BD(ND-D),29566,14812,5
38,31,LG(SC-R),RD(IL-D),29566,15021,10
38,32,LG(SC-R),JE(NC-D),29566,49902,0
38,33,LG(SC-R),JE(NV-R),29566,29537,5
38,34,LG(SC-R),ME(WY-R),29566,49706,0
38,35,LG(SC-R),RF(WI-D),29566,49309,0
38,36,LG(SC-R),DF(CA-D),29566,49300,0
38,37,LG(SC-R),PF(IL-R),29566,49900,0
38,39,LG(SC-R),CG(IA-R),29566,14226,5
38,40,LG(SC-R),CH(NE-R),29566,49704,0
38,41,LG(SC-R),TH(IA-D),29566,14230,0
38,42,LG(SC-R),OH(UT-R),29566,14503,5
38,43,LG(SC-R),KH(TX-R),29566,49306,0
38,44,LG(SC-R),JI(OK-R),29566,15424,0
38,45,LG(SC-R),JJ(VT-I),29566,94240,0
38,46,LG(SC-R),TJ(SD-D),29566,15425,0
38,47,LG(SC-R),EK(MA-D),29566,10808,0
38,48,LG(SC-R),HK(WI-D),29566,15703,0
38,49,LG(SC-R),JK(AZ-R),29566,15429,0
38,50,LG(SC-R),ML(LA-D),29566,49702,0
38,51,LG(SC-R),FL(NJ-D),29566,14914,0
38,52,LG(SC-R),CL(MI-D),29566,14709,0
38,53,LG(SC-R),JL(CT-D),29566,15704,0
38,54,LG(SC-R),BL(AR-D),29566,29305,0
38,55,LG(SC-R),TL(MS-R),29566,14031,0
38,56,LG(SC-R),JM(AZ-R),29566,15039,10
38,57,LG(SC-R),BM(MD-D),29566,14440,0
38,58,LG(SC-R),ZM(GA-D),29566,49904,12
38,59,LG(SC-R),LM(AK-R),29566,40300,0
38,60,LG(SC-R),PM(WA-D),29566,49308,0
38,61,LG(SC-R),BN(FL-D),29566,14651,5
38,62,LG(SC-R),EN(NE-D),29566,40103,0
38,63,LG(SC-R),DN(OK-R),29566,14908,0
38,64,LG(SC-R),MP(AR-D),29566,40301,0
38,65,LG(SC-R),PR(KS-R),29566,14852,0
38,66,LG(SC-R),RS(PA-R),29566,29141,0
38,67,LG(SC-R),PS(MD-D),29566,13039,0
38,68,LG(SC-R),CS(NY-D),29566,14858,5
38,69,LG(SC-R),JS(AL-R),29566,49700,15
38,70,LG(SC-R),RS(AL-R),29566,94659,0
38,71,LG(SC-R),GS(OR-R),29566,49705,0
38,72,LG(SC-R),OS(ME-R),29566,14661,0
38,73,LG(SC-R),DS(MI-D),29566,29732,0
38,74,LG(SC-R),TS(AK-R),29566,12109,0
38,75,LG(SC-R),JS(NH-R),29566,29740,0
38,76,LG(SC-R),JT(MO-R),29566,29369,0
38,77,LG(SC-R),CT(WY-R),29566,15633,0
38,78,LG(SC-R),JW(VA-R),29566,14712,0
38,79,LG(SC-R),RW(OR-D),29566,14871,0
38,80,LG(SC-R),RB(UT-R),29566,49307,0
38,81,LG(SC-R),BC(CO-R),29566,95407,0
38,82,LG(SC-R),LC(ID-R),29566,14809,0
38,83,LG(SC-R),JG(NH-R),29566,14826,0
38,84,LG(SC-R),RL(IN-R),29566,14506,0
38,85,LG(SC-R),AS(PA-R),29566,14910,0
38,86,LG(SC-R),GV(OH-R),29566,49903,0
38,87,LG(SC-R),MB(MT-D),29566,14203,0
38,88,LG(SC-R),JB(LA-D),29566,13056,0
38,89,LG(SC-R),CD(CT-D),29566,14213,0
38,90,LG(SC-R),BG(FL-D),29566,15503,0
38,91,LG(SC-R),EH(SC-D),29566,11204,5
38,92,LG(SC-R),JK(MA-D),29566,14920,0
38,93,LG(SC-R),PL(VT-D),29566,14307,5
38,94,LG(SC-R),JR(WV-D),29566,14922,0
38,95,LG(SC-R),BF(TN-R),29566,49502,0
38,96,LG(SC-R),MM(KY-R),29566,14921,0
38,97,LG(SC-R),TD(SD-D),29566,14617,0
38,98,LG(SC-R),HR(NV-D),29566,15054,5
38,99,LG(SC-R),DI(HI-D),29566,4812,0
38,100,LG(SC-R),JR(RI-D),29566,29142,0
39,1,CG(IA-R),DA(HI-D),14226,14400,0
39,2,CG(IA-R),LA(TN-R),14226,40304,10
39,3,CG(IA-R),AA(CO-R),14226,29108,0
39,4,CG(IA-R),GA(VA-R),14226,29148,0
39,5,CG(IA-R),EB(IN-D),14226,49901,0
39,6,CG(IA-R),JB(DE-D),14226,14101,0
39,7,CG(IA-R),JB(NM-D),14226,14912,15
39,8,CG(IA-R),CB(MO-R),14226,15501,10
39,9,CG(IA-R),BB(CA-D),14226,15011,0
39,10,CG(IA-R),SB(KS-R),14226,29523,0
39,11,CG(IA-R),JB(KY-R),14226,15406,15
39,12,CG(IA-R),CB(MT-R),14226,15701,0
39,13,CG(IA-R),RB(WV-D),14226,1366,5
39,14,CG(IA-R),MC(WA-D),14226,39310,15
39,15,CG(IA-R),TC(DE-D),14226,15015,0
39,16,CG(IA-R),LC(RI-R),14226,49905,5
39,17,CG(IA-R),SC(GA-R),14226,29512,5
39,18,CG(IA-R),HC(NY-D),14226,40105,0
39,19,CG(IA-R),TC(MS-R),14226,14009,10
39,20,CG(IA-R),NC(MN-R),14226,40302,10
39,21,CG(IA-R),SC(ME-R),14226,49703,0
39,22,CG(IA-R),KC(ND-D),14226,15502,10
39,23,CG(IA-R),JC(TX-R),14226,40305,10
39,24,CG(IA-R),JC(NJ-D),14226,40104,0
39,25,CG(IA-R),MC(ID-R),14226,29345,0
39,26,CG(IA-R),MD(MN-D),14226,40101,15
39,27,CG(IA-R),MD(OH-R),14226,15020,0
39,28,CG(IA-R),ED(NC-R),14226,40303,0
39,29,CG(IA-R),PD(NM-R),14226,14103,5
39,30,CG(IA-R),BD(ND-D),14226,14812,15
39,31,CG(IA-R),RD(IL-D),14226,15021,0
39,32,CG(IA-R),JE(NC-D),14226,49902,2
39,33,CG(IA-R),JE(NV-R),14226,29537,0
39,34,CG(IA-R),ME(WY-R),14226,49706,7
39,35,CG(IA-R),RF(WI-D),14226,49309,27
39,36,CG(IA-R),DF(CA-D),14226,49300,10
39,37,CG(IA-R),PF(IL-R),14226,49900,0
39,38,CG(IA-R),LG(SC-R),14226,29566,10
39,40,CG(IA-R),CH(NE-R),14226,49704,32
39,41,CG(IA-R),TH(IA-D),14226,14230,17
39,42,CG(IA-R),OH(UT-R),14226,14503,10
39,43,CG(IA-R),KH(TX-R),14226,49306,10
39,44,CG(IA-R),JI(OK-R),14226,15424,0
39,45,CG(IA-R),JJ(VT-I),14226,94240,0
39,46,CG(IA-R),TJ(SD-D),14226,15425,22
39,47,CG(IA-R),EK(MA-D),14226,10808,5
39,48,CG(IA-R),HK(WI-D),14226,15703,0
39,49,CG(IA-R),JK(AZ-R),14226,15429,10
39,50,CG(IA-R),ML(LA-D),14226,49702,0
39,51,CG(IA-R),FL(NJ-D),14226,14914,5
39,52,CG(IA-R),CL(MI-D),14226,14709,0
39,53,CG(IA-R),JL(CT-D),14226,15704,5
39,54,CG(IA-R),BL(AR-D),14226,29305,0
39,55,CG(IA-R),TL(MS-R),14226,14031,20
39,56,CG(IA-R),JM(AZ-R),14226,15039,0
39,57,CG(IA-R),BM(MD-D),14226,14440,0
39,58,CG(IA-R),ZM(GA-D),14226,49904,5
39,59,CG(IA-R),LM(AK-R),14226,40300,0
39,60,CG(IA-R),PM(WA-D),14226,49308,5
39,61,CG(IA-R),BN(FL-D),14226,14651,5
39,62,CG(IA-R),EN(NE-D),14226,40103,7
39,63,CG(IA-R),DN(OK-R),14226,14908,5
39,64,CG(IA-R),MP(AR-D),14226,40301,0
39,65,CG(IA-R),PR(KS-R),14226,14852,5
39,66,CG(IA-R),RS(PA-R),14226,29141,10
39,67,CG(IA-R),PS(MD-D),14226,13039,0
39,68,CG(IA-R),CS(NY-D),14226,14858,5
39,69,CG(IA-R),JS(AL-R),14226,49700,15
39,70,CG(IA-R),RS(AL-R),14226,94659,0
39,71,CG(IA-R),GS(OR-R),14226,49705,20
39,72,CG(IA-R),OS(ME-R),14226,14661,5
39,73,CG(IA-R),DS(MI-D),14226,29732,0
39,74,CG(IA-R),TS(AK-R),14226,12109,0
39,75,CG(IA-R),JS(NH-R),14226,29740,5
39,76,CG(IA-R),JT(MO-R),14226,29369,0
39,77,CG(IA-R),CT(WY-R),14226,15633,5
39,78,CG(IA-R),JW(VA-R),14226,14712,10
39,79,CG(IA-R),RW(OR-D),14226,14871,0
39,80,CG(IA-R),RB(UT-R),14226,49307,0
39,81,CG(IA-R),BC(CO-R),14226,95407,5
39,82,CG(IA-R),LC(ID-R),14226,14809,0
39,83,CG(IA-R),JG(NH-R),14226,14826,0
39,84,CG(IA-R),RL(IN-R),14226,14506,0
39,85,CG(IA-R),AS(PA-R),14226,14910,5
39,86,CG(IA-R),GV(OH-R),14226,49903,0
39,87,CG(IA-R),MB(MT-D),14226,14203,95
39,88,CG(IA-R),JB(LA-D),14226,13056,10
39,89,CG(IA-R),CD(CT-D),14226,14213,0
39,90,CG(IA-R),BG(FL-D),14226,15503,5
39,91,CG(IA-R),EH(SC-D),14226,11204,0
39,92,CG(IA-R),JK(MA-D),14226,14920,5
39,93,CG(IA-R),PL(VT-D),14226,14307,42
39,94,CG(IA-R),JR(WV-D),14226,14922,0
39,95,CG(IA-R),BF(TN-R),14226,49502,30
39,96,CG(IA-R),MM(KY-R),14226,14921,0
39,97,CG(IA-R),TD(SD-D),14226,14617,25
39,98,CG(IA-R),HR(NV-D),14226,15054,0
39,99,CG(IA-R),DI(HI-D),14226,4812,0
39,100,CG(IA-R),JR(RI-D),14226,29142,0
40,1,CH(NE-R),DA(HI-D),49704,14400,5
40,2,CH(NE-R),LA(TN-R),49704,40304,0
40,3,CH(NE-R),AA(CO-R),49704,29108,5
40,4,CH(NE-R),GA(VA-R),49704,29148,0
40,5,CH(NE-R),EB(IN-D),49704,49901,0
40,6,CH(NE-R),JB(DE-D),49704,14101,5
40,7,CH(NE-R),JB(NM-D),49704,14912,0
40,8,CH(NE-R),CB(MO-R),49704,15501,5
